id,name,marked_complete,stored_blocks,positive_blocks,observed_min,crossings,database
1983,14ah_12225,1,129,127,0.2958673090270361,14,knot_research_14.db
1984,14nh_01226,1,126,125,0.013158747911319059,14,knot_research_14.db
1992,14ah_10323,1,130,128,0.20547236640867994,14,knot_research_14.db
1994,14nh_12593,1,137,136,0.25888448185907625,14,knot_research_14.db
2002,14ah_13852,1,121,119,0.32250587636257566,14,knot_research_14.db
2004,14ah_11860,1,134,132,0.23067457971012406,14,knot_research_14.db
2006,14ah_06089,1,140,138,0.2620913285226748,14,knot_research_14.db
2018,14ah_15317,1,127,125,0.2650503314077482,14,knot_research_14.db
2019,14nh_16654,1,126,125,0.02459582359096193,14,knot_research_14.db
2020,14ah_14354,1,124,122,0.2307227151343896,14,knot_research_14.db
2021,14ah_00711,1,144,142,0.13098799595160543,14,knot_research_14.db
2031,14ah_18125,1,128,126,0.3386534043122019,14,knot_research_14.db
2034,14ah_06670,1,137,135,0.18407619091173794,14,knot_research_14.db
2041,14ah_09679,1,130,128,0.22058745081566236,14,knot_research_14.db
2042,14nh_20331,1,134,133,0.1414430778733965,14,knot_research_14.db
2043,14nh_18201,1,125,124,0.21698358453270908,14,knot_research_14.db
2045,14nh_27009,1,121,120,0.05966502898358497,14,knot_research_14.db
2047,14nh_15223,1,131,130,0.18965337342949698,14,knot_research_14.db
2057,14ah_11913,1,131,129,0.22761025749299127,14,knot_research_14.db
2059,14nh_08091,1,126,125,0.015937860219192024,14,knot_research_14.db
2061,14nh_21192,1,138,137,0.18865603446545043,14,knot_research_14.db
2062,14nh_07922,1,123,122,0.021916394695464372,14,knot_research_14.db
2071,14ah_04205,1,138,136,0.21206529258282394,14,knot_research_14.db
2072,14nh_21420,1,126,125,0.026647431344041326,14,knot_research_14.db
2076,14nh_17588,1,120,119,0.02567047191679133,14,knot_research_14.db
2083,14nh_04838,1,120,120,0.09638051626168695,14,knot_research_14.db
2086,14ah_04220,1,131,129,0.2310950134636425,14,knot_research_14.db
2087,14nh_12432,1,131,129,0.03417355550086341,14,knot_research_14.db
2088,14ah_18982,1,128,126,0.2963127221557075,14,knot_research_14.db
2094,14nh_21851,1,118,117,0.03147395546119373,14,knot_research_14.db
2095,14ah_19292,1,121,119,0.48063808697876814,14,knot_research_14.db
2096,14ah_01587,1,143,141,0.14165018684595276,14,knot_research_14.db
2097,14nh_18335,1,120,119,0.2582547021627505,14,knot_research_14.db
2098,14nh_09394,1,129,127,0.013115669081383246,14,knot_research_14.db
2100,14ah_02314,1,139,137,0.17716080911521978,14,knot_research_14.db
2107,14nh_26947,1,121,120,0.10919618743551647,14,knot_research_14.db
2108,14ah_06718,1,137,135,0.2113910192381895,14,knot_research_14.db
2117,14nh_15781,1,128,127,0.0982633843461101,14,knot_research_14.db
2118,14nh_16643,1,134,133,0.14053315226762966,14,knot_research_14.db
2119,14ah_01017,1,144,142,0.16578031786934527,14,knot_research_14.db
2121,14nh_09044,1,127,126,0.042593510309324595,14,knot_research_14.db
2123,14ah_09232,1,134,132,0.2767374187569682,14,knot_research_14.db
2124,14nh_14437,1,125,124,0.029834770954320907,14,knot_research_14.db
2132,14ah_15969,1,131,129,0.254165615179804,14,knot_research_14.db
2134,14nh_18109,1,123,121,0.01805219470253254,14,knot_research_14.db
2142,14nh_00212,1,133,132,0.021029386992142983,14,knot_research_14.db
2144,14ah_14765,1,118,116,0.21413301546496666,14,knot_research_14.db
2145,14nh_22687,1,131,130,0.1795694652690207,14,knot_research_14.db
2147,14nh_26570,1,122,121,0.1064202686887898,14,knot_research_14.db
2158,14nh_00153,1,126,125,0.0011383598111553684,14,knot_research_14.db
2159,14ah_05604,1,136,134,0.22388330521850133,14,knot_research_14.db
2161,14ah_14279,1,134,132,0.26222669674233323,14,knot_research_14.db
2162,14nh_16187,1,130,128,0.03692406109243943,14,knot_research_14.db
2170,14nh_18071,1,126,125,0.024083494417926943,14,knot_research_14.db
2171,14ah_09414,1,136,134,0.20286437190460813,14,knot_research_14.db
2172,14nh_17744,1,122,121,0.13473609301783632,14,knot_research_14.db
2182,14nh_03051,1,130,129,0.010909957663060544,14,knot_research_14.db
2183,14nh_11522,1,126,125,0.011932568405378152,14,knot_research_14.db
2184,14ah_16022,1,132,130,0.27389226451503507,14,knot_research_14.db
2185,14ah_01261,1,142,140,0.13822319997724133,14,knot_research_14.db
2192,14nh_27318,1,124,123,0.13516493917144884,14,knot_research_14.db
2193,14nh_08524,1,134,133,0.13782712402572536,14,knot_research_14.db
2195,14nh_15775,1,138,137,0.21168327786531096,14,knot_research_14.db
2197,14ah_00137,0,50,49,0.08259883661804181,14,knot_research_14.db
2204,14nh_20479,1,127,126,0.23706773880602486,14,knot_research_14.db
2205,14nh_00615,1,133,132,0.07686580721496544,14,knot_research_14.db
2207,14nh_07605,1,119,118,0.01571468681578918,14,knot_research_14.db
2216,14ah_03028,1,138,136,0.14293134563322107,14,knot_research_14.db
2218,14ah_00264,1,150,148,0.15227338558722078,14,knot_research_14.db
2220,14nh_03298,1,120,119,0.01363342521945012,14,knot_research_14.db
2222,14ah_00823,1,146,144,0.16948757593829217,14,knot_research_14.db
2223,14nh_08188,1,125,124,0.007663036310681969,14,knot_research_14.db
2224,14ah_09680,1,136,134,0.26173774440254366,14,knot_research_14.db
2226,14nh_17274,1,126,125,0.17087455559251685,14,knot_research_14.db
2234,14nh_13412,1,131,130,0.04152602281655204,14,knot_research_14.db
2237,14ah_07708,1,138,136,0.22751904993230568,14,knot_research_14.db
2241,14ah_14183,1,132,130,0.22526178749795053,14,knot_research_14.db
2255,14nh_15082,1,139,138,0.07213400255460979,14,knot_research_14.db
2256,14nh_18899,1,127,126,0.042931063039789316,14,knot_research_14.db
2265,14ah_03963,1,142,140,0.19085035800132447,14,knot_research_14.db
2266,14ah_00383,1,149,147,0.12068922490510342,14,knot_research_14.db
2269,14nh_10036,1,125,124,0.0616107585022351,14,knot_research_14.db
2280,14nh_20747,1,130,129,0.1348802704131162,14,knot_research_14.db
2281,14nh_23017,1,126,125,0.09366331749280941,14,knot_research_14.db
2294,14ah_17864,1,127,125,0.3358447808887509,14,knot_research_14.db
2296,14ah_00495,1,140,138,0.12720671599019673,14,knot_research_14.db
2297,14ah_02491,1,137,135,0.1549944856263708,14,knot_research_14.db
2310,14nh_06425,1,131,129,0.0168704090163337,14,knot_research_14.db
2311,14nh_23402,1,126,125,0.20427305327465073,14,knot_research_14.db
2312,14nh_00001,0,41,40,0.030354023290256917,14,knot_research_14.db
2313,14nh_04671,1,111,111,0.06295146602319576,14,knot_research_14.db
2329,14nh_05944,1,124,124,0.14165139460424125,14,knot_research_14.db
2331,14ah_16886,1,127,125,0.27796077904094435,14,knot_research_14.db
2342,14nh_27056,1,121,120,0.06023258520868109,14,knot_research_14.db
2344,14nh_13136,1,125,124,0.05647689685846447,14,knot_research_14.db
2347,14ah_07429,1,130,128,0.26382552131920683,14,knot_research_14.db
2362,14ah_08604,1,134,132,0.1942020444748457,14,knot_research_14.db
2363,14nh_10826,1,125,124,0.05120080337883204,14,knot_research_14.db
2364,14nh_15742,1,127,125,0.010052574477788904,14,knot_research_14.db
2365,14ah_10554,1,129,127,0.27153675245555303,14,knot_research_14.db
2366,14ah_15622,1,125,123,0.24321209386841056,14,knot_research_14.db
2379,14nh_10456,1,131,130,0.06915291606297756,14,knot_research_14.db
2380,14ah_13713,1,135,133,0.2641787401802725,14,knot_research_14.db
2382,14nh_22781,1,128,127,0.03852222795276895,14,knot_research_14.db
2395,14ah_03969,1,133,131,0.17659208315839844,14,knot_research_14.db
2396,14nh_23278,1,128,127,0.17479206956901316,14,knot_research_14.db
2397,14nh_21344,1,129,128,0.05916534145570741,14,knot_research_14.db
2398,14nh_19693,1,124,122,0.026436927350451497,14,knot_research_14.db
2409,14ah_08948,1,131,129,0.27023323127043264,14,knot_research_14.db
2410,14ah_10544,1,129,127,0.24915253930660639,14,knot_research_14.db
2422,14ah_08772,1,122,120,0.19369036208604917,14,knot_research_14.db
2423,14ah_11095,1,129,127,0.27364854218145657,14,knot_research_14.db
2424,14ah_07776,1,136,134,0.21066240426897997,14,knot_research_14.db
2425,14nh_22440,1,124,123,0.20660551230383686,14,knot_research_14.db
2427,14nh_22893,1,118,117,0.1770328779261777,14,knot_research_14.db
2429,14nh_17717,1,121,120,0.04086875745682605,14,knot_research_14.db
2440,14nh_14811,1,127,125,0.018384282746349824,14,knot_research_14.db
2452,14ah_18388,1,126,124,0.3152403860673149,14,knot_research_14.db
2454,14ah_08707,1,134,132,0.23822092395178684,14,knot_research_14.db
2455,14nh_04147,1,122,121,0.009772959852550852,14,knot_research_14.db
2456,14nh_11873,1,130,128,0.010319774233678304,14,knot_research_14.db
2468,14nh_10318,1,133,132,0.04568009403021747,14,knot_research_14.db
2469,14ah_07382,1,135,133,0.222843508698013,14,knot_research_14.db
2470,14nh_07720,1,121,120,0.03371238204687803,14,knot_research_14.db
2472,14nh_11897,1,134,132,0.009417958028164,14,knot_research_14.db
2473,14nh_10223,1,139,138,0.17842129022490094,14,knot_research_14.db
2474,14nh_21482,1,122,121,0.21563101343671856,14,knot_research_14.db
2483,14nh_07985,1,140,139,0.028780684573035845,14,knot_research_14.db
2484,14nh_08670,1,130,129,0.0031994750535550474,14,knot_research_14.db
2486,14nh_11277,1,123,122,0.07381166671267386,14,knot_research_14.db
2497,14nh_14911,1,129,127,0.01577311102694706,14,knot_research_14.db
2498,14ah_13707,1,132,130,0.2676170322952044,14,knot_research_14.db
2500,14nh_01205,1,141,140,0.02275800191653959,14,knot_research_14.db
2501,14nh_18825,1,126,124,0.035885707227307884,14,knot_research_14.db
2502,14nh_15411,1,121,120,0.015602894266784718,14,knot_research_14.db
2512,14ah_07841,1,133,131,0.17981031592339342,14,knot_research_14.db
2513,14nh_01122,1,136,134,0.003730250187390085,14,knot_research_14.db
2515,14nh_19566,1,129,128,0.2579099438495865,14,knot_research_14.db
2526,14nh_08040,1,116,115,0.010896273100289048,14,knot_research_14.db
2527,14nh_18574,1,135,134,0.23102583371010332,14,knot_research_14.db
2528,14ah_18822,1,119,117,0.40973807605616097,14,knot_research_14.db
2540,14nh_14072,1,136,135,0.09994504066104466,14,knot_research_14.db
2542,14ah_13369,1,128,126,0.31522722759589045,14,knot_research_14.db
2543,14nh_16818,1,124,124,0.11183123079317064,14,knot_research_14.db
2545,14nh_24302,1,123,122,0.038974617371781976,14,knot_research_14.db
2546,14ah_16585,1,127,125,0.23370060517065855,14,knot_research_14.db
2557,14nh_13120,1,122,121,0.0037026817186822498,14,knot_research_14.db
2558,14nh_16869,1,125,124,0.06603744025008967,14,knot_research_14.db
2559,14nh_07823,1,120,119,0.015470633316455009,14,knot_research_14.db
2570,14ah_05467,1,128,126,0.17882278205104551,14,knot_research_14.db
2571,14nh_10903,1,126,125,0.06548868151634794,14,knot_research_14.db
2575,14ah_18408,1,124,122,0.31816550110301783,14,knot_research_14.db
2576,14ah_13095,1,128,126,0.279192392092233,14,knot_research_14.db
2586,14nh_18940,1,123,122,0.0593521165179936,14,knot_research_14.db
2587,14nh_12343,1,125,124,0.03933709780843125,14,knot_research_14.db
2588,14ah_09895,1,126,124,0.18959204695105236,14,knot_research_14.db
2589,14nh_26723,1,128,127,0.21172938337573888,14,knot_research_14.db
2599,14nh_08841,1,125,124,0.0719626576826918,14,knot_research_14.db
2601,14nh_13165,1,127,126,0.13174260927062265,14,knot_research_14.db
2602,14ah_06203,1,135,133,0.26652403365456756,14,knot_research_14.db
2603,14nh_16897,1,133,132,0.03924336955676189,14,knot_research_14.db
2604,14nh_02698,1,137,136,0.011541366414408366,14,knot_research_14.db
2605,14ah_04662,1,136,134,0.2231048152761536,14,knot_research_14.db
2616,14nh_04189,1,116,115,0.014057561403679638,14,knot_research_14.db
2617,14nh_00350,1,130,129,0.013581059978008205,14,knot_research_14.db
2618,14nh_17078,1,120,119,0.18229649934442274,14,knot_research_14.db
2619,14ah_14093,1,128,126,0.39170494093596436,14,knot_research_14.db
2620,14nh_16789,1,124,123,0.23058862613935002,14,knot_research_14.db
2630,14nh_27064,1,121,120,0.0843602319021388,14,knot_research_14.db
2631,14nh_10410,1,126,125,0.012754410125876428,14,knot_research_14.db
2632,14nh_00404,1,129,128,0.002553476251494332,14,knot_research_14.db
2642,14nh_14046,1,131,129,0.17279604757115294,14,knot_research_14.db
2643,14nh_22227,1,128,127,0.025381143529189736,14,knot_research_14.db
2644,14ah_02843,1,137,135,0.18049904082623214,14,knot_research_14.db
2645,14ah_08407,1,133,131,0.18444602644755131,14,knot_research_14.db
2655,14nh_07427,1,123,121,0.007063373654051865,14,knot_research_14.db
2656,14nh_17528,1,135,134,0.19963364852033014,14,knot_research_14.db
2657,14nh_13037,1,128,126,0.01751068154156202,14,knot_research_14.db
2658,14nh_03699,1,131,130,0.006238451892248631,14,knot_research_14.db
2659,14nh_04016,1,116,115,0.01315621670118427,14,knot_research_14.db
2671,14nh_18336,1,134,133,0.20951599208722588,14,knot_research_14.db
2673,14nh_13480,1,119,118,0.045009323309194715,14,knot_research_14.db
2676,14ah_14972,1,129,127,0.2138023627865498,14,knot_research_14.db
2686,14nh_07219,1,143,142,0.16376898694857944,14,knot_research_14.db
2688,14nh_05176,1,124,123,0.04115374898440121,14,knot_research_14.db
2689,14nh_22407,1,134,133,0.10649045641270713,14,knot_research_14.db
2690,14ah_16546,1,123,121,0.27265581486778656,14,knot_research_14.db
2692,14ah_15706,1,131,129,0.237028370216742,14,knot_research_14.db
2701,14ah_08308,1,134,132,0.24733796133440905,14,knot_research_14.db
2705,14ah_16668,1,122,120,0.38144003574474705,14,knot_research_14.db
2707,14ah_16027,1,130,128,0.28408199816953356,14,knot_research_14.db
2717,14nh_19776,1,134,133,0.16889102456009888,14,knot_research_14.db
2718,14nh_24156,1,130,129,0.14653632220838522,14,knot_research_14.db
2719,14nh_13494,1,116,115,0.009012758297234247,14,knot_research_14.db
2720,14nh_21661,1,127,126,0.20450580774814933,14,knot_research_14.db
2721,14nh_26095,1,123,122,0.013344612747319308,14,knot_research_14.db
2731,14nh_17814,1,127,126,0.1527043019902127,14,knot_research_14.db
2732,14nh_20741,1,127,126,0.02308565931897956,14,knot_research_14.db
2733,14nh_05394,1,121,120,0.009050603828005366,14,knot_research_14.db
2734,14ah_05601,1,135,133,0.22012871316524557,14,knot_research_14.db
2744,14ah_14687,1,129,127,0.26243262942785145,14,knot_research_14.db
2745,14nh_22368,1,129,128,0.058339524614710536,14,knot_research_14.db
2746,14nh_10738,1,129,127,0.03600310326699176,14,knot_research_14.db
2747,14nh_17775,1,135,134,0.18644910504722656,14,knot_research_14.db
2756,14nh_26724,1,123,122,0.2643263051574624,14,knot_research_14.db
2758,14nh_11630,1,127,127,0.15439927972666342,14,knot_research_14.db
2759,14ah_09722,1,134,132,0.25434015013434996,14,knot_research_14.db
2771,14nh_11332,1,115,114,0.1648558061704449,14,knot_research_14.db
2773,14ah_06252,1,133,131,0.2073972786348835,14,knot_research_14.db
2774,14nh_08035,1,122,121,0.11013699231380916,14,knot_research_14.db
2775,14ah_12363,1,133,131,0.21804673336317823,14,knot_research_14.db
2785,14nh_05152,1,121,120,0.013441251420346747,14,knot_research_14.db
2786,14nh_14384,1,120,119,0.03612899704715065,14,knot_research_14.db
2787,14ah_14050,1,127,125,0.27929332768261955,14,knot_research_14.db
2788,14nh_02609,1,126,125,0.023522660188756983,14,knot_research_14.db
2789,14nh_09734,1,124,123,0.007185445508150395,14,knot_research_14.db
2798,14nh_24097,1,126,125,0.24554299184138653,14,knot_research_14.db
2799,14ah_00033,1,134,132,0.08654902144568334,14,knot_research_14.db
2800,14nh_08562,1,126,124,0.016080510238868688,14,knot_research_14.db
2802,14nh_18188,1,126,125,0.190837604420683,14,knot_research_14.db
2803,14nh_02227,1,137,136,0.05256488921707087,14,knot_research_14.db
2812,14ah_16341,1,121,119,0.335590568832133,14,knot_research_14.db
2813,14nh_02975,1,123,122,0.018706354658414824,14,knot_research_14.db
2814,14ah_03256,1,127,125,0.12767821248935524,14,knot_research_14.db
2815,14nh_11227,1,126,125,0.10066853882117469,14,knot_research_14.db
2816,14nh_15363,1,124,123,0.1502692408705811,14,knot_research_14.db
2817,14ah_15248,1,132,130,0.21076839210109236,14,knot_research_14.db
2827,14ah_02248,1,146,144,0.16084889130230243,14,knot_research_14.db
2828,14ah_17258,1,125,123,0.20211608385555907,14,knot_research_14.db
2838,14nh_21214,1,126,125,0.20957757926502346,14,knot_research_14.db
2841,14nh_00297,1,122,121,0.02446715777313203,14,knot_research_14.db
2852,14ah_11819,1,129,127,0.23573313956280337,14,knot_research_14.db
2853,14nh_23747,1,126,125,0.14764234529046855,14,knot_research_14.db
2855,14nh_17434,1,136,135,0.11923299517151303,14,knot_research_14.db
2856,14nh_20914,1,120,119,0.3012063944410898,14,knot_research_14.db
2858,14nh_09381,1,129,128,0.10307283135521049,14,knot_research_14.db
2869,14ah_00144,1,150,148,0.1387931051276064,14,knot_research_14.db
2871,14nh_21606,1,124,124,0.21219998737933612,14,knot_research_14.db
2872,14ah_11240,1,132,130,0.2914969132753562,14,knot_research_14.db
2884,14nh_07713,1,126,125,0.023527118601861727,14,knot_research_14.db
2887,14ah_03343,1,138,136,0.22211514695985554,14,knot_research_14.db
2898,14nh_05445,1,121,120,0.006790673232339415,14,knot_research_14.db
2910,14nh_05448,1,140,139,0.1607907003809896,14,knot_research_14.db
2911,14nh_19452,1,126,125,0.013429656097665311,14,knot_research_14.db
2913,14nh_10554,1,131,130,0.116213142324365,14,knot_research_14.db
2915,14nh_15977,1,125,123,0.06683702166192874,14,knot_research_14.db
2926,14nh_01296,1,132,131,0.01956549585828379,14,knot_research_14.db
2927,14nh_26658,1,128,127,0.13381689952998138,14,knot_research_14.db
2928,14ah_03690,1,136,134,0.12995046222183781,14,knot_research_14.db
2930,14ah_00140,1,151,149,0.13013430636353115,14,knot_research_14.db
2942,14nh_03432,1,122,121,0.0031371907894324484,14,knot_research_14.db
2955,14nh_26868,1,127,126,0.30888755313995975,14,knot_research_14.db
2957,14nh_14947,1,125,124,0.016248446336423885,14,knot_research_14.db
2958,14nh_24665,1,119,118,0.039565768971371214,14,knot_research_14.db
2959,14ah_05784,1,133,131,0.2415869439896857,14,knot_research_14.db
2971,14ah_07293,1,137,135,0.26008007129926775,14,knot_research_14.db
2973,14ah_07697,1,132,130,0.1463528176218484,14,knot_research_14.db
2983,14ah_17542,1,127,125,0.18386688726316644,14,knot_research_14.db
2984,14nh_06362,1,128,127,0.04163977441791116,14,knot_research_14.db
2987,14ah_18165,1,125,123,0.2137835908803996,14,knot_research_14.db
2997,14ah_12021,1,134,132,0.17862157101697246,14,knot_research_14.db
3008,14nh_04242,1,123,122,0.027316374860393684,14,knot_research_14.db
3010,14ah_19151,1,121,119,0.5018074251408571,14,knot_research_14.db
3012,14nh_04418,1,127,126,0.14371073572004456,14,knot_research_14.db
3013,14nh_23299,1,135,134,0.20206314473621437,14,knot_research_14.db
3026,14nh_17651,1,123,122,0.08661879966060507,14,knot_research_14.db
3027,14nh_05938,1,118,118,0.011824151143827085,14,knot_research_14.db
3042,14nh_07774,1,119,118,0.009833579942883648,14,knot_research_14.db
3044,14nh_05030,1,127,127,0.1727726205890319,14,knot_research_14.db
3045,14ah_15496,1,127,125,0.21322585399747013,14,knot_research_14.db
3047,14nh_01413,1,138,137,0.042258757919801146,14,knot_research_14.db
3061,14ah_14558,1,130,128,0.25663504641664964,14,knot_research_14.db
3062,14ah_05717,1,139,137,0.19921379287468638,14,knot_research_14.db
3063,14ah_18473,1,129,127,0.2713067383767421,14,knot_research_14.db
3077,14nh_14606,1,124,123,0.06974818701108654,14,knot_research_14.db
3079,14nh_05781,1,130,129,0.0073420977879663455,14,knot_research_14.db
3092,14nh_13727,1,123,122,0.2467828299071996,14,knot_research_14.db
3094,14ah_18777,1,119,117,0.35888930643464845,14,knot_research_14.db
3095,14ah_07455,1,137,135,0.22527350982892655,14,knot_research_14.db
3107,14ah_15501,1,128,126,0.22900377420876172,14,knot_research_14.db
3109,14ah_16443,1,127,125,0.2872887791363723,14,knot_research_14.db
3110,14ah_18653,1,128,126,0.29631272334738434,14,knot_research_14.db
3122,14nh_25234,1,130,129,0.21891284262265753,14,knot_research_14.db
3123,14ah_14420,1,127,125,0.2543337915814568,14,knot_research_14.db
3137,14nh_17124,1,120,119,0.030583214575705574,14,knot_research_14.db
3138,14ah_03944,1,137,135,0.15143317251924196,14,knot_research_14.db
3139,14ah_00168,1,137,135,0.09704081293581227,14,knot_research_14.db
3152,14ah_08205,1,132,130,0.23707671226939295,14,knot_research_14.db
3154,14ah_14556,1,127,125,0.2587613657870859,14,knot_research_14.db
3155,14nh_26050,1,125,124,0.03494903279463259,14,knot_research_14.db
3167,14nh_02279,1,130,129,0.03350523126309197,14,knot_research_14.db
3168,14nh_01446,1,113,112,0.0710971241962763,14,knot_research_14.db
3180,14ah_00399,1,139,137,0.13252663885251273,14,knot_research_14.db
3192,14nh_14688,1,135,134,0.178400366799423,14,knot_research_14.db
3193,14ah_14822,1,129,127,0.29544874708316543,14,knot_research_14.db
3194,14nh_21123,1,121,120,0.07478984253235584,14,knot_research_14.db
3195,14ah_05577,1,139,137,0.22640467251746232,14,knot_research_14.db
3196,14nh_26047,1,130,129,0.17876956946214345,14,knot_research_14.db
3197,14nh_15814,1,128,127,0.12957501916944572,14,knot_research_14.db
3208,14nh_21018,1,132,131,0.16896820464898699,14,knot_research_14.db
3210,14ah_02148,1,139,137,0.17179176226025278,14,knot_research_14.db
3221,14ah_13463,1,127,125,0.2499389467716231,14,knot_research_14.db
3223,14nh_21311,1,132,131,0.13879602233312893,14,knot_research_14.db
3225,14nh_10192,1,133,132,0.023682021823479494,14,knot_research_14.db
3228,14ah_03939,1,133,131,0.20117970047343958,14,knot_research_14.db
3240,14nh_14859,1,120,119,0.010026894995480488,14,knot_research_14.db
3252,14nh_08971,1,128,128,0.10184316554715604,14,knot_research_14.db
3253,14nh_17904,1,131,130,0.2727259482681532,14,knot_research_14.db
3266,14ah_07441,1,132,130,0.16067225826662668,14,knot_research_14.db
3278,14ah_06299,1,136,134,0.21825735237523994,14,knot_research_14.db
3279,14ah_17532,1,125,123,0.33226658408744225,14,knot_research_14.db
3283,14nh_05716,1,137,136,0.03127978884920591,14,knot_research_14.db
3285,14ah_18303,1,128,126,0.3079951851791731,14,knot_research_14.db
3286,14nh_08980,1,116,115,0.019173356281357773,14,knot_research_14.db
3299,14ah_09353,1,128,126,0.19577857263832404,14,knot_research_14.db
3301,14nh_06475,1,125,124,0.012148244341891231,14,knot_research_14.db
3313,14nh_11609,1,133,132,0.013975317707143818,14,knot_research_14.db
3314,14nh_07755,1,123,121,0.007034309253452911,14,knot_research_14.db
3316,14nh_06504,1,134,133,0.02489965589671111,14,knot_research_14.db
3326,14nh_19742,1,122,121,0.1541926156299138,14,knot_research_14.db
3330,14ah_03455,1,141,139,0.16296728253301768,14,knot_research_14.db
3331,14nh_22464,1,121,119,0.03779471124690545,14,knot_research_14.db
3332,14ah_07408,1,133,131,0.1678060724422633,14,knot_research_14.db
3345,14ah_00440,1,142,140,0.1289587056191778,14,knot_research_14.db
3346,14ah_10669,1,131,129,0.23210251244109104,14,knot_research_14.db
3348,14nh_00886,1,132,131,0.043963680235725194,14,knot_research_14.db
3349,14nh_25070,1,123,122,0.057431667688831185,14,knot_research_14.db
3361,14nh_14847,1,131,130,0.032551237209893356,14,knot_research_14.db
3374,14nh_10002,1,123,121,0.013059266775317371,14,knot_research_14.db
3376,14nh_02841,1,132,131,0.03319442258251434,14,knot_research_14.db
3378,14nh_19393,1,129,128,0.05511392880023742,14,knot_research_14.db
3391,14nh_19952,1,132,131,0.21604268492987555,14,knot_research_14.db
3393,14ah_16477,1,129,127,0.2641874666515027,14,knot_research_14.db
3407,14ah_05833,1,137,135,0.1996120765739263,14,knot_research_14.db
3409,14ah_01588,1,138,136,0.17223963248131155,14,knot_research_14.db
3420,14nh_23265,1,124,122,0.051418313496443394,14,knot_research_14.db
3421,14ah_10375,1,128,126,0.2285313016796595,14,knot_research_14.db
3423,14ah_16741,1,128,126,0.2687651354451363,14,knot_research_14.db
3425,14nh_09831,1,126,125,0.07297551811481891,14,knot_research_14.db
3436,14nh_09790,1,127,126,0.018314674787777104,14,knot_research_14.db
3437,14nh_25765,1,127,126,0.22765109929619562,14,knot_research_14.db
3450,14ah_05997,1,128,126,0.16381772307941264,14,knot_research_14.db
3451,14nh_06835,1,133,131,0.010928170432044169,14,knot_research_14.db
3453,14ah_00002,0,38,37,0.530054862116392,14,knot_research_14.db
3467,14nh_24212,1,134,133,0.19068284233619553,14,knot_research_14.db
3480,14nh_06721,1,125,124,0.004139745883024572,14,knot_research_14.db
3483,14ah_15974,1,119,117,0.33247825801361125,14,knot_research_14.db
3484,14nh_11156,1,135,134,0.13947350969087868,14,knot_research_14.db
3495,14nh_14158,1,127,126,0.031795939140287714,14,knot_research_14.db
3496,14nh_02327,1,122,121,0.010725081188536949,14,knot_research_14.db
3509,14nh_08189,1,118,117,0.04055438506440069,14,knot_research_14.db
3510,14ah_17580,1,123,121,0.2971708647233248,14,knot_research_14.db
3511,14nh_20482,1,123,122,0.22381136952761313,14,knot_research_14.db
3513,14nh_04226,1,123,122,0.024110302760191424,14,knot_research_14.db
3524,14nh_13646,1,125,124,0.0477233173120998,14,knot_research_14.db
3526,14nh_01727,1,123,123,0.07990687031560746,14,knot_research_14.db
3527,14nh_06649,1,125,124,0.011870757068770643,14,knot_research_14.db
3540,14ah_18543,1,128,126,0.30976274122197767,14,knot_research_14.db
3541,14nh_20115,1,136,135,0.1945954307055903,14,knot_research_14.db
3542,14nh_04355,1,118,117,0.007871051619733607,14,knot_research_14.db
3544,14ah_10204,1,128,126,0.2202331754902555,14,knot_research_14.db
3545,14ah_11069,1,128,126,0.1951683593085278,14,knot_research_14.db
3557,14ah_14402,1,128,126,0.3211901006602311,14,knot_research_14.db
3558,14ah_14098,1,128,126,0.2684190559557404,14,knot_research_14.db
3559,14nh_12026,1,120,119,0.0031285548610199437,14,knot_research_14.db
3571,14nh_20338,1,123,121,0.04141770991971865,14,knot_research_14.db
3575,14nh_24487,1,129,128,0.2657122349846451,14,knot_research_14.db
3586,14nh_23694,1,128,127,0.07516016023482147,14,knot_research_14.db
3588,14nh_26163,1,123,122,0.1775865166812782,14,knot_research_14.db
3590,14nh_00348,1,141,140,0.09966240586197252,14,knot_research_14.db
3591,14nh_09325,1,122,121,0.040203778287969734,14,knot_research_14.db
3592,14ah_13348,1,127,125,0.22033866433437874,14,knot_research_14.db
3603,14ah_10235,1,132,130,0.22716933969214737,14,knot_research_14.db
3615,14ah_17122,1,128,126,0.2536177566496387,14,knot_research_14.db
3616,14nh_02303,1,135,133,0.03630545049774007,14,knot_research_14.db
3617,14ah_09775,1,138,136,0.17939006210027697,14,knot_research_14.db
3618,14ah_13170,1,126,124,0.2056659296544541,14,knot_research_14.db
3630,14nh_17919,1,125,124,0.02292972142770083,14,knot_research_14.db
3632,14nh_25098,1,132,131,0.22181358524636866,14,knot_research_14.db
3645,14nh_20469,1,131,130,0.11306750945372973,14,knot_research_14.db
3646,14nh_16124,1,125,124,0.20026184051012821,14,knot_research_14.db
3647,14ah_08096,1,119,117,0.1414054442370833,14,knot_research_14.db
3658,14nh_12920,1,135,134,0.16752461922462025,14,knot_research_14.db
3661,14nh_04751,1,124,123,0.006328078846104266,14,knot_research_14.db
3674,14ah_18666,1,123,121,0.2770248433050232,14,knot_research_14.db
3676,14nh_03204,1,136,135,0.04126298161366983,14,knot_research_14.db
3677,14nh_01466,1,130,129,0.05218593381180684,14,knot_research_14.db
3692,14nh_13851,1,132,131,0.14088852033604615,14,knot_research_14.db
