name,knot_sig,dt_code
14ah_06423,oabcdefghijklmnfihgladcbkjenmvvvvf--8-d,efjgkbalmcndih
14ah_06424,oabcadefghdefijbcklmknighjmlnvvvvf--SXg,mdjabknlgechif
14ah_06425,oabcadefgbchijklmefklmdgnihnjvvvvfV9+hd,mgjnkhibfaldec
14ah_06426,oabcdeafgbchijklmgfmjihdenlknvvvvf-p2Wg,lfmhkgadcnejbi
14ah_06427,oabcdefghicbjkghlmnjadefilmnkvvvvf-8a-a,egimkjablfnhcd
14ah_06428,oabcadebcfghijklmedingfmlkjnhvvvvf-p-8d,mgnihkjalcfedb
14ah_06429,oabcadebcfghijklmedknihgfmlnjvvvvf--88d,mgnjihkaldcfeb
14ah_06430,oabcadefghdijklmibcjmnhefgnlkvvvvfVhW4b,mjkahldnfcbieg
14ah_06431,oabcdeafghijfklmnijdcbenmlhgkvvvvf-5--j,lkfajicmnebdhg
14ah_06432,oabcadefghibcihjkgflmnjkledmnvvvvf----p,mkgencjblfhaid
14ah_06433,oabcdefghijfklemndlkghabcnmjivvvvf-ts+a,dekhalincmfbjg
14ah_06434,oabcdefghijklmndelkjifcbghanmvvvvf--8-d,bhmilnkjadgfce
14ah_06435,oabcdefghigjcbklmkadefjmlnihnvvvvf-2Zpg,fhkmjdlabeignc
14ah_06436,oabcdefghijfedcjgkalmbknlmihnvvvvf-2Zmg,fdnajcblkemhgi
14ah_06437,oabcdeafghijkdcljihglkmnfbemnvvvvf-E7bd,lgfhmcbekanijd
14ah_06438,oabcadebcfghijkedlhijmnglkmnfvvvvf-7TFg,mfnjhkadelgicb
14ah_06439,oabcadebcfghijkedklmfnjlmghinvvvvf-7T5h,mfnklgajcehdib
14ah_06440,oabcdefghbijeklmndjicnklmfahgvvvvf-Kqcd,befjnakdmlgchi
14ah_06441,oabcadefghijkihldefmjknbcnlgmvvvvf-b45j,mgleicabdknfhj
14ah_06442,oabcdeafghijfgklhmndcbenjklimvvvvf-N5Fi,ldkajbimncefhg
14ah_06443,oabcdefgabchidejkfglmihmnkjnlvvvvf---md,klgminhbjdface
14ah_06444,oabcdefgahijkbcdelmijnlfgmnkhvvvvf--pZm,kfjlmibengacdh
14ah_06445,oabcadebcfghijfghkdelmnijlmnkvvvvfpdaaa,mhnfjcdakleigb
14ah_06446,oabcadebcfghdefijklmnghlmnijkvvvvfpdaaa,meniacljkdhfgb
14ah_06447,oabcdeafghijklmdenlbcmnkfgjihvvvvf--mZp,ljkihndmfacbge
14ah_06448,oabcdefghiajkflhmnjbcdekglimnvvvvf-mdpd,jghiaklmndefbc
14ah_06449,oabcadefghiejkfilmdbcnmlhgkjnvvvvfV-F7h,mdkflbjangceih
14ah_06450,oabcadefgbchijklmefklmhnjingdvvvvf-F+Fo,mglnkhibfdejac
14ah_06451,oabcadefghijfghbceklmijnlknmdvvvvf--FEo,mgeibcnkldhjaf
14ah_06452,oabcadefgbcgdhijklmknefmlnhijvvvvf--ppp,midnalhjkbgefc
14ah_06453,oabcdefgehijabcdklhmjklimngfnvvvvfVLNHg,ijemncdlgabhkf
14ah_06454,oabcdefghijkibcdelkjlmnfahmngvvvvf-yVXa,cmfijnalgdehkb
14ah_06455,oabcdeafghijkbclmnjkldemnghifvvvvf-pdmp,ljkgmicenfbadh
14ah_06456,oabcadefghdbcijeklfmnglkhnmjivvvvfpWaaa,mfianljbkgched
14ah_06457,oabcadefdghijkgbchilmnfenmkjlvvvvfVHnyg,mjaglcndkbiehf
14ah_06458,oabcdefghiabcjgklminjfedmlkhnvvvvf-888d,jkmhnbldceagfi
14ah_06459,oabcadefghijklmnfbcgnedmlijkhvvvvf-aWma,mihkljbnfaedcg
14ah_06460,oabcdefgabchijklmfgindemjklnhvvvvf--Wpm,klfihnjmcdbage
14ah_06461,oabcdeafghijfkhgklmnjildcbemnvvvvf-Eg2d,lehabdkcfmngji
14ah_06462,oabcdefgabhijkglmdefnjinkhcmlvvvvf-3Ync,kignjmhbcldaef
14ah_06463,oabcdefghijfghklcdemnblkanmjivvvvf-Z5Ka,clgmkhibfndeaj
14ah_06464,oabcdefghijfghklemndlkabcnmjivvvvf-Zj5a,delhamijcgnfbk
14ah_06465,oabcadefghijklmihgdbcnjmfelknvvvvfVbaJb,mkgfljcandbeih
14ah_06466,oabcadebcfghijkihlmnlgfmnedkjvvvvf--8-d,mknifldjgchaeb
14ah_06467,oabcadebcfghijfgjklmnlkihednmvvvvf---8d,mknfjceilgdahb
14ah_06468,oabcdefgahijkfcbglmnjdeknmlihvvvvf-ppmm,kjhlnibmfeadgc
14ah_06469,oabcdefghijhcklfedgjimnbanklmvvvvf-Z8Wa,cimnkjhldbefga
14ah_06470,oabcadefghijkglmhinbcnmlfedkjvvvvf-p--d,mkegljcinfbadh
14ah_06471,oabcadefghijklmknefilmjndbcghvvvvfVz4zd,mglhfijbedanck
14ah_06472,oabcadefghibcjklhgmnfedilkjmnvvvvfpWaaa,migjnkclbafehd
14ah_06473,oabcadefghfeijkljbcmhgdnlknimvvvvfVz5qc,mdiblkencafjhg
14ah_06474,oabcadefghijkgfelijmnbcndkhlmvvvvf-dp-m,mfegkbldjnachi
14ah_06475,oabcdefghbahifjklmedknmlnjcigvvvvf-m5zc,jihglcdfkmneba
14ah_06476,oabcadefghibcjkelmfghkjinlmndvvvvf--NFi,mfhjnikbcelgad
14ah_06477,oabcadefghigjklbcmnednkihjflmvvvvf-mmZa,mhdjklniaecbgf
14ah_06478,oabcdefghiabedcjgklminjfklmhnvvvvf-8ZZd,jlkmhncdefabgi
14ah_06479,oabcdefgehijklhmjkndcbangflimvvvvfV5zVh,dgjknmbfclhiae
14ah_06480,oabcdefghigjklmbjkamnfedcnihlvvvvf-288g,fdhgjlmcbeinak
14ah_06481,oabcdefghijkcbkjlmnfihgladenmvvvvf-Nj-d,cekialmjdhnbgf
14ah_06482,oabcadefghiejbcjkilgmnflhmnkdvvvvfFS3Wi,mdhgfnljkbciae
14ah_06483,oabcdefghijkalmfghinlbkjedcmnvvvvf--88d,ihlmankjdegbcf
14ah_06484,oabcdeafgbcdehijklmingfkjnhmlvvvvf--88m,lhmngikjaedfbc
14ah_06485,oabcadefghdeijkihbclfmnkjnmglvvvvf-88md,mdlafjcnbkeihg
14ah_06486,oabcadefghijkbcelmjihnflmgnkdvvvvf-8-Zm,mfkhlnjdcbgiae
14ah_06487,oabcadefghijkbcelmfijknlmghndvvvvf-5Nhi,mfkhinjbdlgcae
14ah_06488,oabcadefgbchijhefgdklmjiknmlnvvvvf-F+Hj,mfgnjdbalehikc
14ah_06489,oabcadefghijklmghinbcnfmledkjvvvvf-p8pd,mkfgljcinbeadh
14ah_06490,oabcdefghijbcklmnhgfajmlkdenivvvvf-ZWdd,elkgijcnmafbdh
14ah_06491,oabcadefghibcjdklmhgnlkefnmijvvvvfp2Sna,mjhlnaickfbged
14ah_06492,oabcdefghiedjklmnfijcbanghmlkvvvvf-8Wpa,dgkjnilbfmcahe
14ah_06493,oabcdefghiebcdijgklmnlafjhknmvvvvf-55Cc,dklmijabfehgnc
14ah_06494,oabcadefgbchfijklemndlkjighmnvvvvfpmp8a,mgknbjilafedhc
14ah_06495,oabcadefghijkbclmijknglmhndefvvvvf-5-zo,mlighnjdkfcabe
14ah_06496,oabcadefghijklmghnlbcmnijkdefvvvvf--mZp,mlfjkicengdabh
14ah_06497,oabcdefghijkidelkjlfcmnbanmhgvvvvf-yBZa,cmfnilbkgehjda
14ah_06498,oabcdefghiajklmfedihgnjbcklmnvvvvf-p8Za,jhilnmakbfgdce
14ah_06499,oabcadefgbchigfjklmndejklihmnvvvvfppdaa,mienkbjlafgdhc
14ah_06500,oabcdeafghijkbclmdenfklmjihgnvvvvf-aZaa,lkjhminaecbgdf
14ah_06501,oabcdefghijhgkljifabklemndcnmvvvvfFZGjd,flhegcadnkmibj
14ah_06502,oabcdefghijklmnfglkjadcbihenmvvvvf--8-d,efigkbalcnmdhj
14ah_06503,oabcdefghijkljcdilkmnfghebanmvvvvf-pp8d,bknilmhjcfgaed
14ah_06504,oabcdefdghijhklmnbkgjicfelanmvvvvfpNZjd,bijemklfnahgcd
14ah_06505,oabcdeafghijklmkjdcbeihnfmlgnvvvvf-88pa,lkhejcmnbadigf
14ah_06506,oabcdefgahijklmfedgnlbcmnijkhvvvvf--8mp,kijhmnclfbaged
14ah_06507,oabcdefghijfeklmnbcdghanklmjivvvvf-ZWpa,djkhlmincfbaeg
14ah_06508,oabcdefghiajkfilmnjdcbekghlmnvvvvf-mdpa,jgniaklmcdfebh
14ah_06509,oabcdeafghibcjkdelmnhgfijknmlvvvvf-Wmaa,lhimjnkbadgfce
14ah_06510,oabcadefghigjkfldbcmnjkelihnmvvvvfpZZma,mjdkibanlefchg
14ah_06511,oabcadefgehbcijklmihdnmlkjfgnvvvvf--Hho,mclhnkjeagfbid
14ah_06512,oabcdefghfijeklmkdcbjianmlnhgvvvvf-K5zc,dkagmlhcnfbjei
14ah_06513,oabcdefghijkldcbgfemnhijalmnkvvvvf-p-8a,clhjikmnadfebg
14ah_06514,oabcdeabfgchijklmdgfemhnjinklvvvvf-F+Fo,lgmjkhbncdieaf
14ah_06515,oabcdefghijklbcmnjefihgdalmnkvvvvf-pZ-a,cjhinlmkadbegf
14ah_06516,oabcadebcfghijklmedkjinmlnfghvvvvf-d8Wa,mgnlihjaekfcdb
14ah_06517,oabcadefghdefbcijklmhgnjinmlkvvvvfpgp2a,mdiabnjlckfhge
14ah_06518,oabcadebcfghijklmedklmhgfnjinvvvvf-JXag,mgnjlhiafdcekb
14ah_06519,oabcadefghibcjklmghidnlkjmfenvvvvfF+--j,mlghnjkcafebid
14ah_06520,oabcdefgabcdhfijkljmnilkghenmvvvvfFEMec,klighdjenmfabc
14ah_06521,oabcdeafghijhdcgjiklmnfbeklmnvvvvf-yBWa,lefbmcjkanghid
14ah_06522,oabcdeafgdchijkljimbeghnlknmfvvvvf--5Fo,lhmfjdknceiagb
14ah_06523,oabcadefghijfekljgmbcmnklihndvvvvf-THhl,megkbjdinlfcah
14ah_06524,oabcadefghijklmifenbcmlkjndghvvvvf-p8dp,mglfjibknedach
14ah_06525,oabcadebcfghijklmnhgfilmnedkjvvvvf-daad,mknhiljdcfgaeb
14ah_06526,oabcadebcfghijklfghmnilkjednmvvvvf-daad,mkngijcdlfeahb
14ah_06527,oabcadefghigfjdklbcmjihenlknmvvvvfVm9Ed,mjdibakneclfhg
14ah_06528,oabcdeafghidjkelmnfbkjcihgnmlvvvvf-Wdpa,ljihnkadmbfegc
14ah_06529,oabcdeabcfghigfjklmihdemjnlknvvvvf-pN8j,lmdgbkicnefjah
14ah_06530,oabcadefghiejbcklmdjnlknfghimvvvvfVFpSh,mdklhniajfbcge
14ah_06531,oabcdefghbahidefjklmnjciglmnkvvvvf-mpma,jglfhikmednbca
14ah_06532,oabcadebcfghfijklmnghedjknmlivvvvf-dama,minhcjlkdafgeb
14ah_06533,oabcadebcfghdeijklmgfinklmjnhvvvvfpp8Zd,menhaijkclgfdb
14ah_06534,oabcdefghfijkielmbcdnkjnamlhgvvvvf-mZZa,cjfklgbimeadnh
14ah_06535,oabcdefghiabcjkfelmdghiknmlnjvvvvf--p-m,jkglhmnidbaecf
14ah_06536,oabcadefgbchijkelmfnjknihgmldvvvvf--8Wp,mfknjilbehdgac
14ah_06537,oabcdefghijklhimnjgbcfedalmnkvvvvf-pZ-a,cjhlnmikagbfde
14ah_06538,oabcdeafgbehijkgflmnhdckjinmlvvvvf----p,lenjiakcmdgfbh
14ah_06539,oabcdeafghijkdelmnhbckjingfmlvvvvf-dddd,ljihnkbmcfaegd
14ah_06540,oabcadefghijdkhlminbcnjmlgfekvvvvfFGHhi,mlkgacjindfbeh
14ah_06541,oabcdeafgbehidcjklmnfgjihklmnvvvvf-mdaa,lhnimjkaecfgbd
14ah_06542,oabcdeafghidejklfmnbcihnmglkjvvvvf-WWZa,ljhnkaimbfedgc
14ah_06543,oabcdefghijklbcdehimnjgfalmnkvvvvf-p-8a,clhijnkmadegbf
14ah_06544,oabcdefghicbajgkedilmnjfkhlmnvvvvf-88Wa,ilkmhabdencfgj
14ah_06545,oabcdeafghijkdclmbegnmlkjihnfvvvvf-dZdm,lgjimhnkecbafd
14ah_06546,oabcdeafghibejklmihnjdcklmngfvvvvf----p,lkfnijbdmegach
14ah_06547,oabcadefgbchijklhgdmnilkjnfemvvvvfF+--j,mlgnijdakfebhc
14ah_06548,oabcadefghijdefkhljmnbcnmilgkvvvvf-5N-j,melkabcdjnhgfi
14ah_06549,oabcdefghigjklmfedcmjnabihnklvvvvf-j8Cc,dhnjalkbgcmfei
14ah_06550,oabcdefghiabcdjkelmhinlfkjgmnvvvvf--pZd,jkhlindcmfabge
14ah_06551,oabcadefghijdbceklfmhnlkngmijvvvvfpgdMb,mfklanjbcgihde
14ah_06552,oabcdefghiabcjklmfgnjdihemlknvvvvf--W8a,jkihmbnlceafdg
14ah_06553,oabcdefghiajklmfedihgnlbcmnkjvvvvf--8Zm,jihlnmbkfagdce
14ah_06554,oabcadefghijdeklmnjbcghilmnkfvvvvf--HFi,meijalkdncfgbh
14ah_06555,oabcdefghiabcjkhedilmnjfgknmlvvvvf--8Wa,jkhlnibmfeadgc
14ah_06556,oabcdefgabchidejklmihmjfgnlknvvvvf--BZg,klfmjgbdneiach
14ah_06557,oabcdefbcghiejklafghidlmnkjnmvvvvfpdpmd,gklnfmdjcahbie
14ah_06558,oabcadefgbchijfeklmndgjihmlknvvvvfpmaaa,mfinjblkaedghc
14ah_06559,oabcadefghijkbcklihmfednjlmgnvvvvf-HhEi,milgfnkcbadhje
14ah_06560,oabcdefghijklfamihmnkjnbcdelgvvvvf-EB2d,hlamcijkefnbdg
14ah_06561,oabcdeafghfbeijkhgkjlmndclmnivvvvf-2yWa,lfangbejkmhdci
14ah_06562,oabcdeabcfghedijkljihmfnlkngmvvvvfNtMtc,lmkngjecbfihad
14ah_06563,oabcadebcfghijklmedkjilmngfnhvvvvf-pWad,mgnkihjaeflcdb
14ah_06564,oabcadefghdifeibcjklmnhgjknmlvvvvfVNnya,mejabdnklcgihf
14ah_06565,oabcadebcfghijklmedknmlnhgfijvvvvf-d8ma,mgnklhiajfdceb
14ah_06566,oabcdeafgbchigfjklmnjihdeknmlvvvvf-pdWa,ldmhajkecngfbi
14ah_06567,oabcdeafghijklfgjmnbedcnlkmihvvvvf-F+Fo,lekjacinmdfbgh
14ah_06568,oabcadefghibcjklmednjklghifmnvvvvf----p,mgjknilaefcbhd
14ah_06569,oabcadebcfghiedjklmingfnhklmjvvvvf-p-mp,menihakljcdgfb
14ah_06570,oabcdeafghijklmgjnlbcdemhinkfvvvvf-Zmpm,lejkicdmnbfagh
14ah_06571,oabcdefghijkldejimnfabclkhmngvvvvf-mppa,efjmhaknclbgid
14ah_06572,oabcdefghijdeklmnhcbajkfglmnivvvvf-ZWZa,ekhlinjbmagcdf
14ah_06573,oabcadebcfghijklhijmnglkfednmvvvvf--5Kd,mknigjdelfcahb
14ah_06574,oabcadebcfghijklmnhglmnifedkjvvvvf-NC+d,mknhjlidfgcaeb
14ah_06575,oabcadefghijhklmngfnmbcekijldvvvvf-dZ8m,mjgkclhbfnedai
14ah_06576,oabcdeafghidejklmihnfbcgnmlkjvvvvf-8Wma,lifnkjbamgedhc
14ah_06577,oabcadefghijkelghlfimbcnjkdmnvvvvfV5HTb,mefhkgcblndaji
14ah_06578,oabcdefghiabjkclmfghinldkjemnvvvvf--ZZd,jhkimncblfagde
14ah_06579,oabcdefghiajklgmedcbinlkjfmhnvvvvf-m8dd,jgmlknbacfedhi
14ah_06580,oabcdefghijkldefmhnjabclgminkvvvvf-mppd,efhijaklmnbgcd
14ah_06581,oabcdefghijbaklmkhnfedcjmlingvvvvf-8jFc,igahkjbmlnedcf
14ah_06582,oabcdefgehijkljdmncbnmailkgfhvvvvfVHLPh,djghmkcfabinel
14ah_06583,oabcdefghijkldemkjnhgfabclmnivvvvf-dd-a,dekhajnmlbficg
14ah_06584,oabcadebcfgedhijkihlmnfglkjmnvvvvf--m-p,mdnjagkelchfib
14ah_06585,oabcdefghigjklmbcdihamnfenlkjvvvvf-jCYa,ecgkjlmbnhdafi
14ah_06586,oabcadefghijkgfedklmhbcinlmnjvvvvf-dVTh,mfejgbakcnlhdi
14ah_06587,oabcadefghijklhmnbcefklgmijndvvvvf-d8Zm,mhjkiclnbefdag
14ah_06588,oabcdefghijklmndejifcbghanmlkvvvvf-p8-a,cihmjlnkbaegdf
14ah_06589,oabcdeafghijkljbcihdegmnlknmfvvvvf-F+Fo,lhfjcmbnkdiaeg
14ah_06590,oabcdefghiajkfglmnjbihcdeklmnvvvvf-pd-a,jhmianklcdegbf
14ah_06591,oabcadefghijhklmnedlmnfbcijgkvvvvf-8WWd,mglkchiafbndej
14ah_06592,oabcdefghijklbedcmnfgjihalmnkvvvvf-pp-a,ckhijlnmaedbfg
14ah_06593,oabcdeafgdchijhbeklmngjifnmlkvvvvf-FoKa,lhmicnkjdagfeb
14ah_06594,oabcdeafgbchijklmnfghijdemlknvvvvf-maWa,lgmhkjacdnefbi
14ah_06595,oabcdeafghibejkihgflmkndcnjmlvvvvf--8Zm,lfenhbakjmdgci
14ah_06596,oabcdefghigjklmfemjnabcdihnklvvvvf-jmFc,efinkablchdmgj
14ah_06597,oabcdefgabchefijklmkjnhdginmlvvvvfppmZa,klmifjdbngeahc
14ah_06598,oabcadefdghijefbcklmnhinklmjgvvvvf----p,meailbnkjdghcf
14ah_06599,oabcdeafghidcjklmbeghinklmjnfvvvvf--Wpm,lghmijnbkedafc
14ah_06600,oabcdefghijhakelmnlfkbcdnmgjivvvvfpZKCc,ikgbajclmefdnh
14ah_06601,oabcadefghdbcgijfeklmnjinklmhvvvvfpWgya,mgeanjbklfihcd
14ah_06602,oabcdefghijhkbcdelmjimnfaklngvvvvf-sV0a,ckfijnhlademgb
14ah_06603,oabcdefghijklhimkfnbcdangjmlevvvvfVzyVb,dgkfmnljbchiae
14ah_06604,oabcadefghijkbcelgmnflhijmnkdvvvvf-8p8m,mfgjlnikbcdhae
14ah_06605,oabcdefghijklmndefglkhcbijanmvvvvf--8-d,bhmijlnkadegcf
14ah_06606,oabcdefgahijkbclmijnldefgmnkhvvvvf--Z8m,kejlibdmnfacgh
14ah_06607,oabcadefdghbcijklmfemlnjihgnkvvvvfV9JXd,mhaknjibglecfd
14ah_06608,oabcadefghijkldemgnijklbcnhmfvvvvf-5N-j,mfghialkdencbj
14ah_06609,oabcadefghijfekihlmbcnlmngjkdvvvvf--pdp,mekfblcjngidah
14ah_06610,oabcdeafgbehijhkldcgflmnjinmkvvvvf-VXJb,lgnjchmakdiebf
14ah_06611,oabcadefghijdbckjlmenilmhgfnkvvvvfVqlde,mhkiandjlgcbfe
14ah_06612,oabcadefghijkglmnbcejkfnmlhidvvvvf-b+5j,mhelikjndbfcag
14ah_06613,oabcdefghiajklmfedinjklbcmghnvvvvf-m8Wa,jfhlnabkmegdci
14ah_06614,oabcadefghijklhgfembckjndmlinvvvvfV3Epa,mgflicbkndaejh
14ah_06615,oabcdefghijbklmnedlkchgfnmajivvvvf-tE+d,bfgjmlakndhcei
14ah_06616,oabcdefgchibgfjklmnjaihdelmnkvvvvfFscZa,eigmljbkfahncd
14ah_06617,oabcdefghfijklemndlijkabcnmhgvvvvf-es4a,dekgalhcmnfbji
14ah_06618,oabcdefgahijklmdgfeknbcmlnhijvvvvf--8pp,kjfhnmilcabgde
14ah_06619,oabcdefghijbakljmfcdemgnklihnvvvvf-2Wdg,igejklamfndchb
14ah_06620,oabcadefghijdklmkejihbcgfnmlnvvvvf--2-g,mgjhaledcnbfki
14ah_06621,oabcadefdghijkljmefbcnklnmghivvvvf----p,mgalfjkbneicdh
14ah_06622,oabcdefghiebcdijgklmnfjhanklmvvvvf-5jKa,cklhimnedgfbaj
14ah_06623,oabcdefgahifcdejklmbgnhmlkjinvvvvf-Zdda,kjlmihnaedgfcb
14ah_06624,oabcadefghibcjklhmfednjklimgnvvvvf-5N-j,mhlknjcbaefgid
14ah_06625,oabcadefghdijeklmgnbcnhmlkfjivvvvf-5Hho,megalkjincfbdh
14ah_06626,oabcdefghiejgfjkclmbndkhinamlvvvvfVHnpd,bjklhmdegcanif
14ah_06627,oabcadefgehijklhmbcgfjnlknimdvvvvf-m-Wm,mchfijlnbkedag
14ah_06628,oabcadefghiedjkiflmbcmlghnjknvvvvf-WWpa,mdjfalbingcekh
14ah_06629,oabcdefghiajkdclmnlbihefgknmjvvvvf--N-j,jhkicnlmdaebgf
14ah_06630,oabcdefghijkcbalmfghknldemijnvvvvf-ZZZa,hfkmajldnebcgi
14ah_06631,oabcdefghigjklmbcdihamnfenjklvvvvf-jCYa,ecgjklmbnhdafi
14ah_06632,oabcdefghiefgjkdcbihlmnlakjnmvvvvf-5CYa,cimkjhlefadgnb
14ah_06633,oabcdefghdefijklmnjinkcbahgmlvvvvf-Cs+a,cfjnghaelmbikd
14ah_06634,oabcdeafghijklhmnbedcnfklgmijvvvvf-d8pd,ljkibhnmadecfg
14ah_06635,oabcdefghijklmnjefibchgdalmnkvvvvf-p8-a,cihlnkmjabegdf
14ah_06636,oabcadefghibcjhklmfnjimlkgnedvvvvf-5Hho,mlkincjbegfhad
14ah_06637,oabcdefghijkldemnjabinmfghclkvvvvf-pZZd,fjmigkalcdnehb
14ah_06638,oabcdefghijbcklmnfghedajmlknivvvvf-ZWpa,dkjhinlmaebcgf
14ah_06639,oabcadefghijkldmjgfenihnmbcklvvvvfVt4td,mhgiladbjcfnek
14ah_06640,oabcadefghfeijkidghlmkjbcnlmnvvvvf--8Wa,mdgbfiaclenhkj
14ah_06641,oabcdefghiefgjabklihjmndlkcnmvvvvf-5hsc,hflngbidaemcjk
14ah_06642,oabcdefbcdghijafeklijmnlhgknmvvvvfpNZtc,hjengmbdklaifc
14ah_06643,oabcdeafghijkdeihlmnfbckjglmnvvvvf-mpma,ljeinbkamcfghd
14ah_06644,oabcadefghibcjklmnfedijkhglmnvvvvfpWaaa,mhkinjlbaecfgd
14ah_06645,oabcdefghiajkdilmhgmlfenjbcknvvvvf-pZmd,jinemclakghbfd
14ah_06646,oabcadefghijklminbcnjkdelmhgfvvvvf-h4zo,mjlfikhndaecbg
14ah_06647,oabcadefdghijhklgmnefbcnlkijmvvvvf--5Fo,mhaelkcjbnfdgi
14ah_06648,oabcdeafghidcjklmbeihgjnlknmfvvvvf--5Fo,lhgmjknbdeiafc
14ah_06649,oabcdeafghijkdelminbckjnfghmlvvvvf-pZZd,ljfhnkimcabegd
14ah_06650,oabcdeafghijkbclmghijnldemnkfvvvvf--ZZm,lfgkmjbcenhadi
14ah_06651,oabcdeafgdhijhekfblmnjinmlcgkvvvvf-0smc,lkdhnajicgmefb
14ah_06652,oabcdefghijdklemnhgflkabcjmnivvvvf-ZZ-a,dekhaimlbnfcgj
14ah_06653,oabcadefgbchiedjklmnhgfinmjklvvvvf----p,meinjalkdbhfgc
14ah_06654,oabcdefghiajkbiljkmdcmengfnhlvvvvfVndJb,jdnafklmgcbehi
14ah_06655,oabcdefghdeijfaklbchijgmnlknmvvvvf-m-ad,hfimkgaeblncjd
14ah_06656,oabcadefghijkbclmnjklgfehmnidvvvvf-pd8m,mjilhnkdfbcgae
14ah_06657,oabcdefghijfklcdmneblmnkahijgvvvvf-qMHa,cgfljhabndmeik
14ah_06658,oabcadefghijkbclmknglmhijndefvvvvf-HFgo,mlhjgnikfcdabe
14ah_06659,oabcadefghijkghlmnjbcklmnidefvvvvf-pddp,mlekicjdnfgabh
14ah_06660,oabcadefgbchdijkljmnigflkmnehvvvvfpmmWa,mlinagjkebfhdc
14ah_06661,oabcdefghicbajgkilmnjdefkhnmlvvvvf-8m8a,ilmhakbdcnefgj
14ah_06662,oabcdeafghibejkdclmnfghilkjmnvvvvf-Wmaa,lhinjmkabfdgce
14ah_06663,oabcdeafghijhgkdelmnjifbcklmnvvvvf-MnWa,ldhbjnkcamfgie
14ah_06664,oabcadefghijdbcklmfenlknmgjihvvvvfVbVna,mhklanibjfgdce
14ah_06665,oabcadefghdefijklbcmighnklnjmvvvvf--88d,mdiablknecfjhg
14ah_06666,oabcadefghfeijhgdbcklmjinlknmvvvvfV5XBd,mdfbjcankelhig
14ah_06667,oabcadebcfghijkiledkjlhmngfnmvvvvf-dZZm,mgnkfhiaedlcjb
14ah_06668,oabcadebcfghijklmkjedmlingfnhvvvvf-pZdd,mhnkjgieaflcdb
14ah_06669,oabcadefghijkldelkmgnbcnjihmfvvvvf-HFEi,mfhkgaeljndcbi
14ah_06670,oabcdeafghijkdlmeinbmlckjnhgfvvvvf-p-pp,lkfihnjemcbagd
14ah_06671,oabcdefgcbaheijkglmnhdijkfnmlvvvvfppp8a,jlgmiabcednfhk
14ah_06672,oabcadefghfbcghijklmnlijkednmvvvvf-W88d,mkebncjilfgahd
14ah_06673,oabcadefghijklfelijkmnhgdbcmnvvvvfVbgad,mfjghbedlcanik
14ah_06674,oabcdefghiajkljbimlknhgdefcnmvvvvf-VT9d,jeanbimlkdcghf
14ah_06675,oabcdefghijkldefimnjcbalghmnkvvvvf-mppa,dglinjkbmafhce
14ah_06676,oabcadefghibcjdklmfgnlmnhekijvvvvfV3GHb,mkhlnaibjgcfed
14ah_06677,oabcadefghijklmnhbcinmlefgdkjvvvvf-dWWd,mjkhlicnfebadg
14ah_06678,oabcadefghiejbckljdmklnifghnmvvvvf-W-pm,mdkjgniaflbche
14ah_06679,oabcadefgbchiedijklmngflkjmnhvvvvf-pdma,meinfakjlbghdc
14ah_06680,oabcdefgahijkdclmnlbgfeijknmhvvvvf--N-j,khiljdnmbeafcg
14ah_06681,oabcdefghdijeklmnfjicbahmlkngvvvvf-8Wpa,dkjgnhlamfbcie
14ah_06682,oabcdefghijklfmnednmijabclghkvvvvf-mz+a,degialjcnbmfkh
14ah_06683,oabcdeafgdehijklmnfbcgjihmlknvvvvf-mada,lhnikjamdcefgb
14ah_06684,oabcadefghigjklmfenbcjklmndihvvvvf-Z--d,mgdlijbknefach
14ah_06685,oabcdefghfijcdkhgilmnljkebanmvvvvfFJTKd,bknhfijcmelagd
14ah_06686,oabcadefghijklmnfbcghinedmjklvvvvf-aWWa,mjhilkbncfadeg
14ah_06687,oabcdeafgbehijklmindcgfnlkjmhvvvvf-VFVh,lhnfjkimaedcbg
14ah_06688,oabcdeafghijkbcdeilgmnfkjlhmnvvvvf-m-ad,lgfimnjkacbhde
14ah_06689,oabcadefghibcihjkgdlmefkjnlmnvvvvf--Zma,migencjalbfhkd
14ah_06690,oabcdefghijklmndejabghifcnklmvvvvf-p8-a,fijgklamcbnedh
14ah_06691,oabcadebcfghijkljimnlkhedgnmfvvvvf-J5Xg,mjnkgielfdahcb
14ah_06692,oabcdefgahijkbclmdefgnhklmjinvvvvf-dZda,kjhlimnadbgcef
14ah_06693,oabcadefghdbcijklmfenlkjhgmnivvvvfV3+-h,mhkanjiblfcged
14ah_06694,oabcdeafghijkbelmgfmndckjihnlvvvvf--Z8d,lfjingakmcbedh
14ah_06695,oabcdefghijklbemndchgnmfijalkvvvvf-pZZd,bghjmknadlceif
14ah_06696,oabcdefghijbcdajkhlmnlgfekinmvvvvf-ZZ8a,hfdgkjlcmnebai
14ah_06697,oabcdefghfijkielmdnkjncbamlhgvvvvf-mZ8a,cjfnkgbileamhd
14ah_06698,oabcdeafghijkdelmnfijbckhgnmlvvvvf-adma,ljginkacmbfehd
14ah_06699,oabcdefghfeijklmnjidabcnkhglmvvvvf-8Wpa,efkhlanicgmdbj
14ah_06700,oabcdefghijkldcbemnhijalmfgnkvvvvf-pppd,dlgikjbmnaefch
